industry,year_range,rmse,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,624,711AS,713,721,722,81,GFE,GSLE,GSLG,Other,Used,quantity_change
482,1964:2016,0.100901768880972,0,0,0,-0.00326326502933765,0,-0.0522842034360402,-0.00217674342215871,0,0,0,0.000232126782922176,0.024134901718856,0,0,-0.0084627228220124,0.00655028938707723,0,0,0,0,0.00650892470756807,-0.00457101885010214,0.0319585699368925,-0.0100448938482757,0,-0.00106368642047526,0.236356708360204,0,-0.00335819594460913,0.138542683550675,0.044375259614638,-0.00153475217689755,0.21168599029944,-0.000728904256993298,0,0.00779476215666775,0,-0.00420487810313974,0,0.0149649612403293,-0.00059554702286268,0,0,-0.0225972031913192,0.000803492491331565,-0.000595905122713807,0,0,0.0142866943823806,-0.00460512049462463,0,0,0,0,0,0.00540266573698808,0.00312094855632177,-0.0187512585783706,0,0,0,0.00223302854671733,0,0.0217158780580732
483,1964:2016,0.209839168444222,0,0,0,0,0,0,0,0,-0.00531080203358408,0,0,0,0,0,0,0,0,0,0,0.000669949633233689,0,0,0,0.0105662471635848,0,0,0.200255002421896,0,0.189287050878439,0.0802943487377728,0.00918683524315169,0,0.337799266435847,0.00567955068603358,0,0,0,0.0120595153505445,0,-0.0139777798930444,0,-0.00400108334975008,0,-7.94268638839956e-05,0,0,0,-0.215437488453421,0.00212798422682873,0,0,0,0,0,0,0,0,-0.0686912871138677,0,0,0,0.000749566975761813,0,-0.0390328218090049
484,1964:2016,0.103216944540397,0,0,0,0,0,0,-0.037038224357353,0,0,0,0,-0.0186367802178631,0,0,-0.0141464342358964,0.0351100188692636,-0.00444901968896119,0,-0.00738279534107688,0,0,0,-0.0409106736606601,0,0,0.0144099862192551,0.0431124403381644,0.00134702114497913,0,0.0441306277907272,0.0146448447862092,0,0.368513940745012,-0.00275640213246798,0,0,0,0,0,0.0015490606629471,0,0,0,0,-0.00413291240574546,0,0,-0.0494143200692682,0,0,0,0,0,0.00137597437088307,0,0,0,-0.0157849632911552,-0.00251360229170159,0,0,0,0,0
485,1964:2016,0.102864975455376,0,0,0,0,0,-0.00237134577415682,0,0,0,0,0,0.00593005516777042,0.00599440048570951,0,0.0228250324336298,-0.00991297956256879,0,0,-8.58925308239954e-05,-0.00661212652900606,0,0.0193186771015034,-0.000801586052950689,-0.00669771973444023,0,-0.0601065583164673,0.135932629881638,0.00692557127331384,0.079310064767677,0.0222996677476407,0.00261549421057223,0,0.478059192877094,0,0,0,0,0.00911318147723559,0,0.00592339586053567,0,0.0255517595198966,0,0.0135831865213382,0.00144281249484932,-2.98405023991228e-05,0,-0.0144632145239891,-0.0179135587942951,-0.0306583855887572,0,0,0,0,0,0.013831546139267,0.00697342335769055,0.000199210174735723,0,0,0,0,0,0.0966234740451382
486,1964:2016,0.523681010271378,0,0,0,0,0,0.071961063133106,0,0,0,0,0,0.0585730046168712,0,0,0,0.146323343342785,0,0,0,0,0,0,0,0,0,0,0.211306108414655,0,0,0,0.0827600584445496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,1964:2016,0.202463527959503,0,0,0,0.0166188996302056,0,0.00714757526082684,0,0.0459282852169884,0,0,0,0,0,0,0,-0.0329723931107316,0,0,0,0.0031373649835586,0,-0.00988993448167361,0,0.0199854243462441,0,-0.00520116775149138,0.516714075150398,0,0.0782961182009715,0.00975564826802425,0.125147224180569,0.0172501082334044,0.223997046467237,0,0.0129874690490611,0,0,-0.050975443456086,0,0,0,0,0,0,-0.00141268624709207,0,0,0,0,0,0,0,0,0,0,-0.0580754957237698,0.0438619241817977,-0.00294825036870948,0,-0.000510125745475614,0,0,0,0
493,1964:2016,0.19249883629534,0,0,0,0,0,0,0.0665236876105966,0,0,0,0.0051326024455621,-0.0590458693566449,0,0,0,-0.00679174143656651,0,0,0,0,0,0,0,0,0,0,0.100436724339953,0,0,0,0,0,0,0.0283479345941335,0,-0.000153282977539487,0,0.186115671395918,0,0,0,0,0,0,0.0577545170809197,0.0205940672815925,0,0,0,0,0,0,0,0,0,0.00998978945426643,0.0122896821082178,0.143875350519315,-0.00144190511063618,0,0,0,0,0
511,1964:2016,0.167916935034764,0,0,0,0,0,0.0454331973955568,-0.00872901914118709,0,0.00688420559334403,0,0,0.070873367275655,0,0,0,0.0320340044863893,0,0,0.0156759869568555,0,0.000265513053711729,-0.004449866602526,0,0,0,0.00422455744640858,-0.000498763669063063,0,0.0712797412063033,0.121529524593837,-0.00211924721162379,0,0,0,0,-0.0449551411512481,0,0.0993884789601508,0,0.0208572685566828,0.00104997243428796,-0.0028135456835927,0,0.00552637091673471,0,0,0,0,-0.00522685343003515,0.0723374002482489,0,0,0,0,0,-0.00343449891658661,0,0.706136725172906,0,0,0,0,0,-0.00868615755870331
512,1964:2016,0.203436139146695,0,0,0,0,0,0.0535914482489835,0,0.142719546644801,0,0,0,-0.00444596414180363,0,0,0,0,0,0,0,0,0.00206167798708464,0,0,0,0,0.0557631531949429,0.0277499817143199,0,0,0,0.0461143356372867,0,0,-0.0163525178590242,0,0,0.0138891665307105,0,0,0.0221582070599853,0,-0.0097249895671374,0,0,0.210165333470574,0.12298711487071,0,0,0.00177486197036852,0,0,0,0,0,0,0,0,0.399072752110829,0.0192583133614036,0,0,0,0,0
513,1964:2016,0.101623304907036,0,0,0,0.0843052492557069,0,0.00891455878162278,0,0,-0.00350615955316102,0,0,-0.00178744426477547,0.00392372570763349,0,0.00159439139438973,-0.0409854460103075,0,0.034879426616223,-0.0121514184392011,0.0449176782666288,0,0,0.0115495176008182,0,-0.00841227521049489,-0.0176112849846887,0,0,0,0,0.0189861770702433,0.0133663168960837,0.0820509909980875,0.00100691596307368,-0.0105888755208227,0,0,0.0932624965897715,0,0.187595720912806,0.0243510281018138,0,0,0.0149746554402205,-0.0012308046289159,0,0,-0.005501853849958,0.00231704355230161,0,0,0,0,0,0,0,0.00131419476340802,-0.0137208272361648,0,0,0,-0.00847540543798137,0,-0.003510573541754
514,1964:2016,0.240262747562761,0,0,0,0,0,0,-0.0840664323107487,0,0,0,0,0.130270444092707,0.0209824017742101,0,0,0,0,0,0,0,-0.013770422413608,-0.029001557584262,0,0,0,0,0,0,0,0,0.122667714329731,0.0027270932003384,0,0,0,0,0,0.228233654515573,0,0.212199866337643,0,0,0,0,0,0.0236340177274937,0,-0.00457646279718005,0,0,0,0,0,0.0162547804853496,0,0.0174397296225863,0.00146219835561859,-0.00256971873309279,0,0,0,0,0,0.0685968867827595
521CI,1964:2016,0.157772288625786,0,0,0,0,0,-0.0601056719122969,0.111445564506955,0,0,0,0,-0.00126030417454202,0.0619988494396749,0,-0.00750439617428841,0.0130908103550181,-0.0566212350831313,0,0,-0.0287421937711639,0.0643267677380488,0,0,0,0,0,0,-0.0261791790435218,0,0.392955895091883,0,0,0,-0.00297546265351822,0,0,0,0,0,0,0.020649855661446,0,0,0,0.0173487536170902,-0.00200831802452324,0,0.0036630779504775,0.0160349760861958,0.00218261663730341,0,0,0,0,0,-0.0164990265310081,0.074503699106868,0.0261718304448536,-5.97250003082004e-05,0,0,0,0,0.108324523442067
523,1964:2016,0.233554950975676,0,0,0,0,0,-0.0862209193526485,0,0,0,0,0,0.000754390670433329,0.0155223996053993,0,0,0.140808315028972,0,0,0,0.013177272926898,-0.00954414418649891,-0.0113302588934812,0,0,0,0.153228951382084,0.00908793701170797,0,0.0697799663383901,0,-0.00135359525410835,0,0,0.0089189032623671,0.0151310909320326,0,0,-0.00859041053515218,0,0.026191579776382,-0.0521643237628009,0.00176076451105768,0.118446448607143,-0.0046317395648805,-0.00292247668650353,-0.00795303130041956,0,0,0,0.0224433893261991,0,0,0,0,0,0.364436428066832,0,0.0829149194365173,-0.0104459969840978,0.00351264634553124,0,0,0,0
524,1964:2016,0.159599294600491,0,0,0,0,0,0.049504624367839,0.00754859605256252,0,0,0,0,-0.00184201361501911,0.0118578372700183,0,0.00427238272326034,-0.00574069729757517,0,0,0.005551861995216,0.0177535704627837,-0.00138569114165061,0,0.083927707030223,0,0,0.122834844101743,-0.00055576045049267,-0.0257998096390007,0.030686527625468,0,-0.00585745190738009,-0.0428636176890917,0,0.167833497048233,0.00735424546634457,-0.00807695158196787,0,0.023702473324888,0,0.0478758741827573,0.0256412265931859,-0.00765776313942475,0,-0.00138641927576708,0.202769537654398,0.0604699464742415,0,0,-0.0165964256449522,0.17971107987392,0,0,0,-0.0142107242170501,-0.015851011811608,0,-6.15075432876806e-05,0.00255414415403736,0,0.0627476239231377,0,-0.000294048389697937,0,-0.00490631631731436
525,1964:2016,0.353719083966097,0,0,0,0,0,0,0.0411317359268396,0,0,0,0,0.0806516144483675,0,0,0,0,0,0,0,0,0.00951558263862836,0,0,0,0,0,0.00497999638993279,-0.0514368127728075,0,0,0.00217234808530204,0.0456542196005111,0,0,0,0.049931401580707,0,0.0332560995888656,0.016381855868646,0,0.0549159463983855,0.140740146464352,0,0.400208436829202,0.0180204540356252,0.0806530964944293,0,0,0,0,0,0,0,0,0,0.106007408064145,0.0048093740065578,0.00226150331723745,0,0,0,0.0908911129569307,0,-0.0169993871275117
532RL,1964:2016,0.23134030808586,0,0,0,0,0,-0.0292425055174804,0.0176971123229325,0,0,-0.0139777188387393,0,0.317934745290565,-0.00322075599458975,0,-0.00049874955172972,-0.0472966286256842,-0.000744646760672977,0,0.170029992633815,0.0716672448011546,0,0.175532476496103,0.017504744400266,0,0,0,0.0104952893510662,-0.0821966768929322,0.0969306466873415,0,-0.000227788994215334,-0.0318736935632798,0,0.187009495240531,0,0,0,0,0,0,0,0.000145145198877971,0,0.141466434522452,-0.010710330031037,0.00253484044139722,0,0.0943065442785417,0.0917436183847454,0.0151450919889216,0,0,0,0,0,-0.000947463026952985,-0.0407530333661385,0.0754020215429332,-0.0287353109180657,-0.0238867001565874,0,0,0,0.000292210961898706
5411,1964:2016,0.185547630760903,0,0,0,0,0,0.236340563668452,0,0,0,0,0,0,0.0488866017162125,0,0.00733004367122282,-0.0051913009240077,0,0,-0.0966089767703104,0.0475033738848445,0,0.018688582819444,0,0,0,0.00304561420196323,0,0,0.0163795899523936,0,0,-0.0626256163843077,0.0290752407669077,0,0,0.0034679231735376,0,0.0604884207619531,0,0,0,-0.0135873562879692,0,0,-0.0389282589112472,0.00311896011098478,0,0,0,0.0201374958880347,0,0,0,0,0,0.0833777101432306,0,0.0279134080167944,0.158340762162842,0,0,0,0,0
5412OP,1964:2016,0.13624383073411,-0.00584879241108356,0,0,0,0,-0.0431095597953683,-0.01702547703798,-0.0516913367342626,-0.00682312368132949,0,0,0.0129319975211609,0,0,0,0.0127730858575435,-0.00185108490760243,0.000479530323954153,-0.00320227707133576,0.134906066876596,0,-0.0554381551987985,-0.0184707655423907,0,0,-0.0039388485109577,0,0,0.0010603774355817,0,0,-0.00183802802638231,0.182267411974389,-0.00336242982974421,0,-0.021892050639368,0,0.0782780970670115,0,0.00497164418794452,0.000641878913430596,-0.000442160563164161,0,-0.000959764812057398,-0.0247322275088384,0,0,-0.148464607091713,0.00310932450434739,-0.00641578698859495,0,0,0,0,0,-0.00051251916863802,-0.0009281429297784,-0.00245168302798166,0.0288910088361119,0,0,0,0,-0.33895322120837
5415,1964:2016,0.247207339491184,0,0,0,0,0,0.0508353304648899,0.0531330948097134,0,0,0,0,0.144297223285313,0.0452239854204389,0,0.00711193055386458,0,0,0,0,-0.135095463526263,-0.0587451960470072,0,0,0,0,0.00979917742547946,-0.0543188818085653,0,0,0,0.0852741480044329,0.0170029563359427,0,0,0.00335915844331231,0,0,0.134773637467313,0,0.11286537736924,0.0481827985073916,0,0,-0.00221139079642511,0,0,0,0.0753686064727841,0,0,0,0,0,0,0,0,0.124455566657075,0,0,0,0,0,0,0.00286580948369806
55,1964:2016,0.213503379722376,-0.0152256839036334,0,0.0597097621008551,0,0,0.135740377023664,-0.0114218220620404,0,0,0,0,-0.00359332873759901,-0.000282724880996872,0,0.112717920494987,-0.0269019349195838,-0.0184397178478707,0,0.184322897412254,0.134035340775799,0,0.00547212862927988,0.00160118951398998,0,0,0,0.00336045085776985,-0.0113169653256892,0.130204153736017,0.0091675525116081,-0.000121715642950111,-0.0164108766259718,0,-0.00546847935765981,0,-0.00395622986845032,-0.0131841797246787,-0.00315646385580167,0.00192073006098626,0.1119095401594,0.00167582386354515,0.0140524730381316,0,0.000583443563111226,-0.013878003365415,-0.12946540508335,-0.00195608408995209,0,0.000828029663719206,0.0335500273280419,0,0,0,-0.00692334499766384,-0.00294255061134089,0.0108361003490595,-0.11515377792298,-0.0138869153934097,-0.000898624892553054,-0.000809901098960935,0,-0.00112349060005866,0,0.000503006075167545
561,1964:2016,0.172464695056287,0,0,0,0,0,0.0557580096352153,0,0,0,0,0,-0.000280878932227901,-0.00542474952758164,0,-0.19164596892455,0,0,0,-0.0245446798084009,-0.0198402219700598,0,-0.0762863886116991,0,0,0,-0.00672614938533147,0.122154373060322,-0.0204180248452527,0.0291317103607622,0.115642276891756,0.00991948080413481,0,0,0.0653936655188983,-0.00153251106922439,0,0,0.0190838897491202,0,0,0,-0.00493172556161886,0,-0.0259494307826008,-0.00635441719676571,-0.00780261041621813,0,-0.0431209046107072,0,0.331411744826115,0,0,0,0,0,0.133553129043514,0.0415827694150927,0,0.0105183691258344,0,0,0,0,0
562,1964:2016,0.143648934290356,0,0,0,0,0,0,0.00600888175527433,0,0,0,0.0260906625334679,-0.0219051629911721,-0.00996473767031914,0,0.00265234575619522,-0.00722945888623664,0,-0.000574813169591587,-0.246791166434596,-0.00782637176740224,0,-0.00970248976612794,-0.0108882080072461,0,0,-0.00160638263187798,0.254192129198917,0,0.0108343797200675,0.00636689265456673,0.0856377993082434,-0.00461846993755703,0.512504440433097,0,-0.00244022423730178,-0.0022311606001935,0,0.032419108039788,0,-0.000256982029360915,0,0,0,0,0.0200075006567582,-0.00719862527369914,0,-0.000351072537683243,0,0.0142596290189755,0,0,0,0,0,0.00120386671763737,-0.00870162250297104,-0.0239496149914971,0,0,0,0,0,0.00069562726700467
61,1964:2016,0.117059867905818,0,0,0,-0.0193185220004746,0,0.00596488240212877,-0.000140103785430718,0,0,-0.0378009674994789,0,0.00214873759994678,0.00488258510558315,0,0.0344135846871023,0.000543997568242672,0.0994372985060264,-0.00848824116169598,0.010804595720714,0.0210637998476422,-0.00175149630906895,0,-0.0274041671036191,0,0,-0.0222364773265849,0.0229093500273934,0,-0.0119816404493416,0.0128806132098399,-0.00431808512405033,0,0.326006272807717,0,0,0.0351951117142698,-0.00574548622778705,-0.000352009540904158,0,0.0365659004747362,0,0.0110186711037995,0,-0.00175711660902966,0,0.0142995343455092,0,-0.00351775140918759,0.0688990910297335,-0.000113000570716364,0,0,0,0,0,-0.0548582580109123,0,0,0.000720635494765114,0,0,0,0,0.0397356445405936
621,1964:2016,0.134383951107673,0,0,0,0,0,0.0411491854900149,-0.0408110829803469,0,0,-0.0138547973901168,0,0.0663022187736509,0,0,-0.0539066330087266,-0.117452709967212,0,0,0.0630640323901743,0,0.00190464978641516,0.0432898207015581,-0.00391343693623983,0,0,0,-0.0671378187498086,-0.00458961849130384,0.0218652820391622,-0.116491976661852,-0.0080526214328961,0.00486549942404434,0,0.0437055680883956,-0.00360667254624053,-0.000204835803462899,0,0.158782347075945,0,5.98149298273213e-05,0,0,0,0.000399077201590815,-0.00510284512796821,-0.000921862191474286,0,-0.0910296971273368,0.0169903779511943,-0.0959488941331255,0,0,0,0.00293491659390982,0,0.00269403790726383,-0.0190938158272618,-0.0190783823541117,0.0198686158967234,-0.0154372802998753,0,0,0,0.0204440393902328
624,1964:2016,0.176026665878389,0,0,0,0,0,0.0589342123377918,0,-3.83829638964002e-06,0.0210972381460721,0,0.0247125459067962,0.000552916692831104,0,0,0,0,0,0.0179513140804897,0,0.0167452347764062,0,-0.053366786248274,0,0,0,-0.0693931037737098,-0.0778912477894808,-0.0351736297434811,0.001782910283065,0,-0.0284538768670138,0,0,0,-0.00404640115224393,0.0176297350706559,-0.0367665345110505,0,0,0,0,0,0,0.136995194673673,0,0.213363973162563,0,0.00218117847296983,0.0404098488862428,0,0,0,0,0,0,0,0,-0.0357697103425388,0.0532872263864695,0,0,0,0,0.0656967349181887
711AS,1964:2016,0.224443560354664,0,0,0,0,0,0.0167343945524811,0.132725522292955,-0.000492051648338449,0,0.104707726698824,0.0128974952983641,0,-0.087051166465919,0,-0.0200378933575898,0.0263978996023333,-0.0856978450459322,0,0.0012988422183969,0.0474126352106824,0.0382176861251237,-0.00711637238099564,0,0,0,0.0288864612006224,0.114700328727249,0,-0.0437531558484917,0.00948593178890411,0.013345392682164,0.00758345040800348,0,0,0.00916095469062689,0.0501863613252726,0,0,0,-0.0143822897141336,0,0.0860459914776535,0,0.0742869744102609,-0.0360512421613904,-0.0242534353317718,0,0.415993792658073,-0.00574037439413198,-0.00391643035870327,0,0,0,0.00460281657956843,0,0,-0.0215198177490299,-0.00543634900275401,0.0273967800299507,-0.0795819991314573,0,0,0,-0.0362938973058134
713,1964:2016,0.170280653620735,0,0,0,0,0,0,0,0.00987114709258349,0.059365449152988,-0.019148745831119,0,0,0.0147254586438922,0,0.00493741852159684,0.0994579523498386,0,0,-0.0620171552928527,0,0,-0.00222071049507386,0,0,0,-0.0973835549953634,0.0222286250551834,0,0,0,0,-0.0300269352959056,0,0.0146687835427549,0,0.0194363721111174,0,0,0,0,0,0,0,0.0442748794930553,0,0,0,0.0549467019610343,0.00228311966818113,0,0,0,0,0.00486473310254178,0.0534135615832396,0.00675782318568338,0,0.003491057028227,0.0590047338151487,0,0,0.0265774303073763,0,-0.0863839584588161
721,1964:2016,0.174672673405528,0.000539781820720188,0,0,0.0426735254973848,0,0.0109388087602223,-0.000958577101856292,-0.740493198949422,0.0109361407781079,0,0.0213537097179512,0.0229911004188913,0,0,0.000661885306846025,0.0377166265141371,0.108336219690504,0,0.0471701469626362,0.00453180162345668,0,0,0,0,0,0.0254703761832747,0.137833117252443,-0.0133446118545748,0,0.0331075476710074,0,0,0,-0.00366902897530546,-0.00203683534089257,0,0,0.00506704964788794,0,0,0,0,0,0,-0.00707989229875448,0,0,0,0,0,0,0,0,0.00249413582938828,0,0,0,0,0.0318153911855966,-0.00212845779382264,0,0,0,0.0669355268644936
81,1964:2016,0.103844828498457,0.00304328538983119,0.041287604740471,0,0,0,0,-0.00656788416914814,0,0,0,0,0.0163047865572559,0,0,0,-0.0188619046729075,0,0,0.0176209925728686,-0.0183037696785517,-0.00465098481911877,0,0,0,-0.000376430133618935,0.016427173805992,0,0,0.0237313065661025,0.00932665607508491,0,0,0.379222750849179,0,0,0.0281376475426137,0,0.0106695382034077,0,0.0340096707291463,0,0,0,0,0,0.025517775040811,0,-0.00788872830603455,0,-0.000821771799708958,0,0,0,-0.0651349390759996,0,0,-0.00205023542923089,-0.0190917508364803,0.0207477557257964,-0.00785167931633837,0,0,0,-0.0664514010241129
GFE,1964:2016,0.178961387991276,0,0,0,0,0,0,0.00898470335146961,-0.00150181373320014,0,0,0,0,0.175215053342586,0,0,0,0,0,0,0,0,0.000909281220303945,0.0101167863799571,0,-0.0181608227844354,0,0.398711495666145,-0.162971865588049,0.0673560637272726,0,0.0601630266629396,0,0,0,0,0,0,0.0122954033450034,0,0,0,0.0168017014582974,0,-0.00436436182638099,0,0,-0.039077186640942,0,0.0057133673542765,0.0340473166576321,0,0,0,0,0,0,0.00498609270740351,-0.000486455802970075,0,0,0,0,0,0
GSLE,1964:2016,0.112381739794435,0,0,0,0,0,0.0374671936654633,-0.00639981932609397,0,0.00161045319421799,0.00302477228893515,0,0.00118608903287324,0.00320742416882475,0,-0.00233399289832935,0,0,0,-0.0111504548157637,0.0683689243328753,0,-0.00894372705559824,0.0140543304366898,0,0,0,0.156347991770125,0,0,-0.000663690218423827,0,0.0168086615037089,0,0,0.0477110007577639,0,0,0.0118129244453497,-0.0789915331812129,-0.115199608277378,0,0,0,0.00713440290403582,0,0.026030290623225,-0.013902574904027,0,0,-0.00903645478509266,0,0,0,0,0,0,0,-0.0227027131156044,0,0.00386871580599188,0,0,0,7.20803385676266e-05
GSLG,1964:2016,0.0747317185853713,-0.00358958993258789,0,0,-0.0489520284587441,0,0.0537861330030123,0.000727966958783327,-0.00553240047186206,0,-0.00321192557320876,0.000192558148462836,0,0,0,0.00227966995665391,-0.000254940983262002,0.0016613493913709,-0.0551728259906915,0.0300718563191627,0.00154561621908147,-0.00785222715314694,-0.00226933605193552,-0.00579956782417061,0,0,0,0.0495491998683139,0,0,-0.00691800613411413,0.00122228790731991,0.00101224628879746,0.305202923569727,0,-0.00370197801332398,-0.0106167218298124,0,0.00121534856803279,-0.00515355696539265,0,0.00900722229305435,0,0,0.00198916800117869,0.0199685091515202,0,-0.0141323345430971,0,0.000234874959917097,-0.00866481237855164,-0.0438333555710464,-0.0401227579833212,0,0,0,0.00360224850273509,-0.0200360673753654,0,0,0.00267526301728114,0,0,0,0.0665812567550673
